Country,Year,Household_Size,Real_GDP_Per_Capita,Train_Transport_Pct,Bus_Transport_Pct,Urban_Population_Pct,All_Transport_Pct,Fuel_Price_Index,Car_Stock,Population,EPS_Index,Surface_Area_km2,Railway_1890,Railway_1895,Railway_1900,Railway_1905,Railway_1910,Size_Dummy
Slovenia,2024,2.4,25480.0,2.6,11.9,56.438,14.5,148.38333333333333,1250508.0,2123949,3.2222223,20273.0,,,,,,0
Greece,2003,2.7,18480.0,1.6,22.1,73.689,23.6,78.65916666666666,3840000.0,10915770,1.4722222,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1
Greece,2004,2.7,19420.0,1.6,20.9,74.073,22.5,84.66694444444444,4073511.0,10940369,1.4166666,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1
Greece,2005,2.7,19590.0,1.7,20.0,74.452,21.7,98.87444444444445,4303129.0,10969912,1.7777778,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1
Greece,2006,2.7,20790.0,1.6,19.2,74.827,20.8,109.87055555555555,4543016.0,11004716,1.8888888,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1
Greece,2007,2.7,21470.0,1.6,18.5,75.199,20.1,111.37861111111111,4798530.0,11036008,1.9722222,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1
Greece,2008,2.7,21420.0,1.3,17.9,75.568,19.2,128.17972222222224,5023944.0,11060937,2.25,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1
Greece,2009,2.7,20490.0,1.2,16.9,75.932,18.1,106.89500000000001,5131960.0,11094745,2.4444444,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1
Greece,2010,2.7,19300.0,1.1,17.3,76.292,18.4,146.83194444444445,5216873.0,11119289,2.6111112,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1
Greece,2011,2.6,17420.0,0.8,17.6,76.649,18.4,174.71388888888887,5203591.0,11123392,2.75,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1
Greece,2012,2.6,16050.0,0.7,17.7,77.004,18.4,196.4961111111111,5167557.0,11086406,2.6388888,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1
Greece,2013,2.6,15800.0,0.9,17.8,77.355,18.7,205.62805555555553,5124208.0,11003615,2.5833333,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1
Greece,2014,2.5,16030.0,0.9,17.7,77.702,18.6,195.83194444444445,5110873.0,10926807,2.8888888,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1
Greece,2015,2.6,16100.0,1.0,17.5,78.046,18.6,163.95472222222222,5107620.0,10858018,3.0555556,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1
Greece,2016,2.6,16160.0,1.0,17.1,78.387,18.1,151.3422222222222,5160056.0,10783748,2.8888888,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1
Greece,2017,2.6,16430.0,0.9,16.6,78.724,17.5,169.73222222222222,5235928.0,10768193,2.8611112,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1
Greece,2018,2.6,16810.0,0.9,16.4,79.058,17.3,179.10972222222222,5282695.0,10741165,2.8611112,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1
Greece,2019,2.6,17210.0,1.0,16.0,79.388,17.0,179.99916666666667,5406551.0,10724599,2.8333333,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1
Greece,2020,2.6,15660.0,0.6,12.7,79.715,13.3,157.0438888888889,5492176.0,10718565,2.8888888,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1
Greece,2021,2.6,17110.0,0.6,12.3,80.038,12.9,180.94194444444443,5604192.0,10678632,2.8888888,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1
Greece,2022,2.6,18160.0,0.9,14.4,80.357,15.4,236.92833333333334,5726012.0,10461627,2.8888888,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1
Greece,2023,2.4,18600.0,0.5,14.6,80.673,15.2,215.03333333333333,5877759.0,10413982,2.8888888,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1
Greece,2024,2.4,19020.0,0.5,14.6,80.984,15.2,211.81666666666666,6027946.0,10400720,2.8888888,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1
Estonia,2003,2.4,13010.0,1.7,24.7,68.989,26.4,63.629583333333336,434000.0,1375190,2.1666667,45399.0,,,,,,0
Estonia,2004,2.4,13980.0,1.8,25.3,68.862,27.1,72.72541666666667,471000.0,1366250,2.9166667,45399.0,,,,,,0
Estonia,2005,2.4,15400.0,1.7,20.4,68.735,22.2,86.99541666666666,493700.0,1358850,3.1944444,45399.0,,,,,,0
Estonia,2006,2.4,17010.0,2.0,19.9,68.607,22.0,93.6725,554000.0,1350700,3.3055556,45399.0,,,,,,0
Estonia,2007,2.3,18400.0,2.2,18.4,68.479,20.6,94.77916666666665,523800.0,1342920,3.1388888,45399.0,,,,,,0
Estonia,2008,2.3,17510.0,2.1,16.5,68.351,18.6,115.03416666666668,551800.0,1338440,3.4722223,45399.0,,,,,,0
Estonia,2009,2.3,14980.0,2.0,15.0,68.223,16.9,99.19875,545600.0,1335740,3.5,45399.0,,,,,,0
Estonia,2010,2.3,15380.0,2.0,14.4,68.094,16.4,119.83916666666666,552680.0,1333290,3.5555556,45399.0,,,,,,0
Estonia,2011,2.3,16590.0,2.0,14.0,67.965,15.9,135.005,574000.0,1329660,3.0555556,45399.0,,,,,,0
Estonia,2012,2.2,17260.0,1.8,14.6,67.974,16.4,147.0675,602100.0,1325217,2.5277777,45399.0,,,,,,0
Estonia,2013,2.2,17630.0,1.7,14.4,68.122,16.1,141.56541666666666,628565.0,1320174,3.6111112,45399.0,,,,,,0
Estonia,2014,2.2,18280.0,2.0,14.0,68.269,16.0,136.17583333333332,652950.0,1315819,3.7222223,45399.0,,,,,,0
Estonia,2015,2.2,18650.0,1.9,15.8,68.416,17.7,117.575,676596.0,1314870,3.7222223,45399.0,,,,,,0
Estonia,2016,2.2,19190.0,2.0,18.3,68.563,20.2,113.10083333333334,703151.0,1315944,3.7222223,45399.0,,,,,,0
Estonia,2017,2.2,20270.0,2.2,17.6,68.717,19.8,128.19833333333335,725944.0,1315635,3.7777777,45399.0,,,,,,0
Estonia,2018,2.2,20970.0,2.5,17.1,68.88,19.6,143.45833333333334,746464.0,1319133,3.3333333,45399.0,,,,,,0
Estonia,2019,2.1,21650.0,2.2,17.9,69.051,20.1,144.66083333333333,794926.0,1324820,3.1666667,45399.0,,,,,,0
Estonia,2020,2.1,20960.0,1.9,9.9,69.229,11.8,129.24916666666667,808689.0,1328976,3.2777777,45399.0,,,,,,0
Estonia,2021,2.1,22670.0,2.0,8.8,69.415,10.7,146.96583333333334,825936.0,1330068,3.2777777,45399.0,,,,,,0
Estonia,2022,2.1,22370.0,2.3,12.0,69.609,14.4,200.82041666666666,849294.0,1331796,3.2777777,45399.0,,,,,,0
Estonia,2023,2.1,21210.0,2.3,14.0,69.81,16.4,184.4779166666667,865773.0,1365884,3.2777777,45399.0,,,,,,0
Estonia,2024,2.1,21060.0,2.3,14.0,70.019,16.4,178.51625,869666.0,1374687,3.2777777,45399.0,,,,,,0
Italy,2003,2.5,31570.0,5.6,11.3,67.501,16.9,88.80833333333334,34310000.0,57186378,1.9166666,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1
Italy,2004,2.5,31790.0,5.6,11.4,67.62,17.0,93.95277777777778,33973000.0,57611990,1.9722222,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1
Italy,2005,2.5,31850.0,6.0,12.2,67.738,18.2,104.30000000000001,34667000.0,58044368,2.2222223,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1
Italy,2006,2.5,32290.0,6.1,12.4,67.856,18.5,110.41388888888889,35297000.0,58288996,3.1388888,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1
Italy,2007,2.5,32570.0,6.0,12.4,67.974,18.4,111.05277777777778,35680000.0,58510725,2.9722223,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1
Italy,2008,2.4,31990.0,6.0,12.4,68.092,18.3,122.83333333333333,36105000.0,59001769,3.0833333,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1
Italy,2009,2.4,30110.0,5.5,11.7,68.209,17.2,105.61944444444445,36372000.0,59420592,3.2777777,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1
Italy,2010,2.4,30440.0,5.5,12.8,68.327,18.3,118.03055555555557,36751000.0,59690316,3.4722223,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1
Italy,2011,2.4,30550.0,5.7,13.2,68.444,18.9,135.98611111111111,37113000.0,59948497,3.5,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1
Italy,2012,2.4,29510.0,6.4,14.7,68.684,21.1,156.03055555555557,37078000.0,60105185,3.5833333,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1
Italy,2013,2.4,28920.0,6.3,14.1,68.979,20.3,153.21944444444443,36963000.0,60277309,3.6666667,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1
Italy,2014,2.4,28910.0,6.3,12.9,69.272,19.2,149.5611111111111,37080753.0,60345917,4.0,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1
Italy,2015,2.4,29210.0,6.3,12.3,69.565,18.6,132.82777777777778,37351233.0,60295497,4.0555553,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1
Italy,2016,2.3,29630.0,6.1,11.9,69.855,18.0,124.42500000000001,37876138.0,60163712,4.0555553,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1
Italy,2017,2.3,30160.0,5.9,11.4,70.144,17.3,133.05,38520321.0,60066734,4.0555553,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1
Italy,2018,2.3,30470.0,6.3,11.7,70.438,18.0,142.01388888888889,39018170.0,59937769,3.7777777,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1
Italy,2019,2.3,30680.0,6.3,11.7,70.736,18.0,140.59722222222223,39545232.0,59816673,3.75,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1
Italy,2020,2.3,28100.0,4.1,10.9,71.039,15.0,128.39999999999998,39717874.0,59641488,3.7222223,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1
Italy,2021,2.3,30760.0,4.0,11.3,71.346,15.3,144.3,39822723.0,59236213,3.7222223,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1
Italy,2022,2.2,32310.0,6.3,12.0,71.657,18.3,169.77499999999998,40213061.0,59030133,3.7222223,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1
Italy,2023,2.2,32640.0,6.8,10.0,71.973,16.7,168.90833333333333,40915229.0,58997201,3.7222223,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1
Italy,2024,2.2,32890.0,6.8,10.0,72.292,16.7,163.54166666666666,41340516.0,58971230,3.7222223,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1
Luxembourg,2003,2.5,94720.0,3.7,10.6,85.743,14.3,87.7186111111111,293000.0,448300,2.4722223,2586.0,,,,,,0
Luxembourg,2004,2.5,97380.0,3.6,10.8,86.177,14.4,100.95833333333333,299000.0,454960,2.4722223,2586.0,,,,,,0
Luxembourg,2005,2.5,98260.0,3.6,10.9,86.598,14.5,117.37555555555554,307000.0,461230,2.4166667,2586.0,,,,,,0
Luxembourg,2006,2.5,102580.0,3.9,10.8,87.009,14.7,125.7025,315000.0,469086,2.6388888,2586.0,,,,,,0
Luxembourg,2007,2.5,109090.0,4.1,11.1,87.409,15.1,129.11583333333334,322000.0,476187,2.5555556,2586.0,,,,,,0
Luxembourg,2008,2.5,106870.0,4.3,11.4,87.8,15.8,146.62694444444443,328000.0,483799,2.8888888,2586.0,,,,,,0
Luxembourg,2009,2.5,101540.0,4.2,11.4,88.178,15.6,117.91388888888888,331500.0,493500,2.9166667,2586.0,,,,,,0
Luxembourg,2010,2.5,103430.0,4.5,12.1,88.547,16.5,135.9763888888889,337200.0,502066,2.9444444,2586.0,,,,,,0
Luxembourg,2011,2.5,102110.0,4.4,12.5,88.906,16.9,158.08472222222224,345600.0,511840,3.75,2586.0,,,,,,0
Luxembourg,2012,2.4,101440.0,4.6,12.4,89.249,17.0,170.37138888888887,355900.0,524853,3.8055556,2586.0,,,,,,0
Luxembourg,2013,2.5,102010.0,4.8,12.4,89.574,17.2,164.59277777777777,363247.0,537039,3.8055556,2586.0,,,,,,0
Luxembourg,2014,2.4,102240.0,4.3,12.2,89.884,16.4,158.3752777777778,372827.0,549680,3.8888888,2586.0,,,,,,0
Luxembourg,2015,2.4,102530.0,4.7,12.4,90.179,17.1,138.7725,381103.0,562958,3.8888888,2586.0,,,,,,0
Luxembourg,2016,2.5,104920.0,4.6,12.3,90.46,16.9,125.56333333333333,390935.0,576249,3.9444444,2586.0,,,,,,0
Luxembourg,2017,2.5,104020.0,4.7,12.4,90.727,17.1,135.89944444444444,403282.0,590667,3.8888888,2586.0,,,,,,0
Luxembourg,2018,2.3,103640.0,4.7,12.4,90.981,17.1,148.33666666666667,415145.0,602005,3.9444444,2586.0,,,,,,0
Luxembourg,2019,2.3,104310.0,4.8,12.6,91.223,17.4,148.01611111111112,426346.0,613894,4.1666665,2586.0,,,,,,0
Luxembourg,2020,2.2,102190.0,3.3,10.2,91.453,13.4,129.39083333333332,433183.0,626108,4.2222223,2586.0,,,,,,0
Luxembourg,2021,2.2,107570.0,3.5,10.2,91.672,13.7,163.64083333333332,439919.0,634730,4.2222223,2586.0,,,,,,0
Luxembourg,2022,2.3,104100.0,4.1,12.8,91.881,16.9,229.12388888888887,444818.0,645397,4.2222223,2586.0,,,,,,0
Luxembourg,2023,2.3,102250.0,5.0,12.3,92.078,17.3,203.82972222222222,453659.0,660809,4.2222223,2586.0,,,,,,0
Luxembourg,2024,2.3,101000.0,5.0,12.3,92.266,17.3,197.06083333333333,457231.0,672050,4.2222223,2586.0,,,,,,0
Austria,2003,2.4,38880.0,9.5,10.9,59.375,20.5,86.60833333333333,4054000.0,8100273,2.1944444,83878.0,,,,,,0
Austria,2004,2.4,39620.0,9.5,11.0,59.094,20.4,95.16305555555556,4109000.0,8142573,2.1944444,83878.0,,,,,,0
Austria,2005,2.3,40270.0,9.8,10.5,58.813,20.3,109.10055555555556,4157000.0,8201359,2.3055556,83878.0,,,,,,0
Austria,2006,2.3,41370.0,10.0,10.4,58.532,20.4,117.0286111111111,4205000.0,8254298,2.5277777,83878.0,,,,,,0
Austria,2007,2.3,42790.0,10.1,10.8,58.249,20.8,118.70722222222223,4246000.0,8282984,2.25,83878.0,,,,,,0
Austria,2008,2.3,43270.0,11.7,11.1,57.966,22.8,139.87944444444443,4285000.0,8307989,2.6666667,83878.0,,,,,,0
Austria,2009,2.3,41620.0,11.8,10.1,57.683,21.9,111.90555555555555,4360000.0,8335003,2.9444444,83878.0,,,,,,0
Austria,2010,2.3,42280.0,11.7,10.4,57.399,22.1,128.74805555555557,4441000.0,8351643,3.0833333,83878.0,,,,,,0
Austria,2011,2.3,43370.0,12.1,10.5,57.115,22.5,152.23,4513000.0,8375164,3.0555556,83878.0,,,,,,0
Austria,2012,2.3,43450.0,11.8,10.0,57.147,21.8,162.6675,4584000.0,8408121,2.9444444,83878.0,,,,,,0
Austria,2013,2.3,43080.0,12.3,9.9,57.336,22.2,156.3477777777778,4641308.0,8451860,3.2777777,83878.0,,,,,,0
Austria,2014,2.2,43070.0,12.2,9.9,57.526,22.1,149.98555555555555,4694921.0,8507786,3.1111112,83878.0,,,,,,0
Austria,2015,2.2,43200.0,12.1,9.9,57.715,21.9,130.23916666666665,4748048.0,8584926,2.9444444,83878.0,,,,,,0
Austria,2016,2.2,43550.0,12.1,9.9,57.905,22.0,119.11194444444443,4821557.0,8700471,2.9444444,83878.0,,,,,,0
Austria,2017,2.2,44260.0,12.0,10.0,58.094,22.0,127.98333333333332,4898578.0,8772865,2.9444444,83878.0,,,,,,0
Austria,2018,2.2,45140.0,12.4,9.1,58.297,21.5,140.89333333333332,4978852.0,8822267,3.0833333,83878.0,,,,,,0
Austria,2019,2.2,45730.0,12.4,8.9,58.515,21.4,138.72444444444443,5039548.0,8858775,3.1388888,83878.0,,,,,,0
Austria,2020,2.2,42650.0,8.8,9.2,58.748,18.0,119.7311111111111,5091827.0,8901064,3.3055556,83878.0,,,,,,0
Austria,2021,2.2,44580.0,9.3,8.9,58.995,18.2,141.0625,5133836.0,8932664,3.3055556,83878.0,,,,,,0
Austria,2022,2.2,46430.0,12.6,9.5,59.256,22.1,208.47222222222223,5150890.0,8978929,3.3055556,83878.0,,,,,,0
Austria,2023,2.2,45670.0,13.6,9.5,59.53,23.1,189.3,5185006.0,9104772,3.3055556,83878.0,,,,,,0
Austria,2024,2.2,45140.0,13.6,9.5,59.819,23.1,184.77194444444444,5231893.0,9158750,3.3055556,83878.0,,,,,,0
