Country,Year,Household_Size,Real_GDP_Per_Capita,Train_Transport_Pct,Bus_Transport_Pct,Urban_Population_Pct,All_Transport_Pct,Fuel_Price_Index,Car_Stock,Population,Surface_Area_km2,Railway_1890,Railway_1895,Railway_1900,Railway_1905,Railway_1910,Size_Dummy,EPS_Index
Slovenia,2019,2.4,23330.0,1.8,11.6,54.822,13.3,124.52166666666666,1165371.0,2080908,20273.0,,,,,,0,3.1666667
Slovenia,2020,2.5,22230.0,1.4,8.6,55.118,10.0,105.15833333333335,1170690.0,2095861,20273.0,,,,,,0,3.2222223
Slovenia,2021,2.5,24040.0,2.1,9.5,55.427,11.6,123.55958333333332,1189457.0,2108977,20273.0,,,,,,0,3.2222223
Slovenia,2022,2.4,24660.0,2.4,11.6,55.751,13.9,158.10833333333332,1207755.0,2107180,20273.0,,,,,,0,3.2222223
Slovenia,2023,2.4,25120.0,2.6,11.9,56.088,14.5,148.83708333333334,1230565.0,2116972,20273.0,,,,,,0,3.2222223
Slovenia,2024,2.4,25480.0,2.6,11.9,56.438,14.5,148.38333333333333,1250508.0,2123949,20273.0,,,,,,0,3.2222223
Greece,2003,2.7,18480.0,1.6,22.1,73.689,23.6,78.65916666666666,3840000.0,10915770,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1,1.4722222
Greece,2004,2.7,19420.0,1.6,20.9,74.073,22.5,84.66694444444444,4073511.0,10940369,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1,1.4166666
Greece,2005,2.7,19590.0,1.7,20.0,74.452,21.7,98.87444444444445,4303129.0,10969912,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1,1.7777778
Greece,2006,2.7,20790.0,1.6,19.2,74.827,20.8,109.87055555555555,4543016.0,11004716,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1,1.8888888
Greece,2007,2.7,21470.0,1.6,18.5,75.199,20.1,111.37861111111111,4798530.0,11036008,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1,1.9722222
Greece,2008,2.7,21420.0,1.3,17.9,75.568,19.2,128.17972222222224,5023944.0,11060937,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1,2.25
Greece,2009,2.7,20490.0,1.2,16.9,75.932,18.1,106.89500000000001,5131960.0,11094745,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1,2.4444444
Greece,2010,2.7,19300.0,1.1,17.3,76.292,18.4,146.83194444444445,5216873.0,11119289,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1,2.6111112
Greece,2011,2.6,17420.0,0.8,17.6,76.649,18.4,174.71388888888887,5203591.0,11123392,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1,2.75
Greece,2012,2.6,16050.0,0.7,17.7,77.004,18.4,196.4961111111111,5167557.0,11086406,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1,2.6388888
Greece,2013,2.6,15800.0,0.9,17.8,77.355,18.7,205.62805555555553,5124208.0,11003615,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1,2.5833333
Greece,2014,2.5,16030.0,0.9,17.7,77.702,18.6,195.83194444444445,5110873.0,10926807,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1,2.8888888
Greece,2015,2.6,16100.0,1.0,17.5,78.046,18.6,163.95472222222222,5107620.0,10858018,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1,3.0555556
Greece,2016,2.6,16160.0,1.0,17.1,78.387,18.1,151.3422222222222,5160056.0,10783748,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1,2.8888888
Greece,2017,2.6,16430.0,0.9,16.6,78.724,17.5,169.73222222222222,5235928.0,10768193,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1,2.8611112
Greece,2018,2.6,16810.0,0.9,16.4,79.058,17.3,179.10972222222222,5282695.0,10741165,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1,2.8611112
Greece,2019,2.6,17210.0,1.0,16.0,79.388,17.0,179.99916666666667,5406551.0,10724599,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1,2.8333333
Greece,2020,2.6,15660.0,0.6,12.7,79.715,13.3,157.0438888888889,5492176.0,10718565,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1,2.8888888
Greece,2021,2.6,17110.0,0.6,12.3,80.038,12.9,180.94194444444443,5604192.0,10678632,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1,2.8888888
Greece,2022,2.6,18160.0,0.9,14.4,80.357,15.4,236.92833333333334,5726012.0,10461627,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1,2.8888888
Greece,2023,2.4,18600.0,0.5,14.6,80.673,15.2,215.03333333333333,5877759.0,10413982,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1,2.8888888
Greece,2024,2.4,19020.0,0.5,14.6,80.984,15.2,211.81666666666666,6027946.0,10400720,131957.0,697.0,916.0,1033.0,1351.0,1573.0,1,2.8888888
Estonia,2003,2.4,13010.0,1.7,24.7,68.989,26.4,63.629583333333336,434000.0,1375190,45399.0,,,,,,0,2.1666667
Estonia,2004,2.4,13980.0,1.8,25.3,68.862,27.1,72.72541666666667,471000.0,1366250,45399.0,,,,,,0,2.9166667
Estonia,2005,2.4,15400.0,1.7,20.4,68.735,22.2,86.99541666666666,493700.0,1358850,45399.0,,,,,,0,3.1944444
Estonia,2006,2.4,17010.0,2.0,19.9,68.607,22.0,93.6725,554000.0,1350700,45399.0,,,,,,0,3.3055556
Estonia,2007,2.3,18400.0,2.2,18.4,68.479,20.6,94.77916666666665,523800.0,1342920,45399.0,,,,,,0,3.1388888
Estonia,2008,2.3,17510.0,2.1,16.5,68.351,18.6,115.03416666666668,551800.0,1338440,45399.0,,,,,,0,3.4722223
Estonia,2009,2.3,14980.0,2.0,15.0,68.223,16.9,99.19875,545600.0,1335740,45399.0,,,,,,0,3.5
Estonia,2010,2.3,15380.0,2.0,14.4,68.094,16.4,119.83916666666666,552680.0,1333290,45399.0,,,,,,0,3.5555556
Estonia,2011,2.3,16590.0,2.0,14.0,67.965,15.9,135.005,574000.0,1329660,45399.0,,,,,,0,3.0555556
Estonia,2012,2.2,17260.0,1.8,14.6,67.974,16.4,147.0675,602100.0,1325217,45399.0,,,,,,0,2.5277777
Estonia,2013,2.2,17630.0,1.7,14.4,68.122,16.1,141.56541666666666,628565.0,1320174,45399.0,,,,,,0,3.6111112
Estonia,2014,2.2,18280.0,2.0,14.0,68.269,16.0,136.17583333333332,652950.0,1315819,45399.0,,,,,,0,3.7222223
Estonia,2015,2.2,18650.0,1.9,15.8,68.416,17.7,117.575,676596.0,1314870,45399.0,,,,,,0,3.7222223
Estonia,2016,2.2,19190.0,2.0,18.3,68.563,20.2,113.10083333333334,703151.0,1315944,45399.0,,,,,,0,3.7222223
Estonia,2017,2.2,20270.0,2.2,17.6,68.717,19.8,128.19833333333335,725944.0,1315635,45399.0,,,,,,0,3.7777777
Estonia,2018,2.2,20970.0,2.5,17.1,68.88,19.6,143.45833333333334,746464.0,1319133,45399.0,,,,,,0,3.3333333
Estonia,2019,2.1,21650.0,2.2,17.9,69.051,20.1,144.66083333333333,794926.0,1324820,45399.0,,,,,,0,3.1666667
Estonia,2020,2.1,20960.0,1.9,9.9,69.229,11.8,129.24916666666667,808689.0,1328976,45399.0,,,,,,0,3.2777777
Estonia,2021,2.1,22670.0,2.0,8.8,69.415,10.7,146.96583333333334,825936.0,1330068,45399.0,,,,,,0,3.2777777
Estonia,2022,2.1,22370.0,2.3,12.0,69.609,14.4,200.82041666666666,849294.0,1331796,45399.0,,,,,,0,3.2777777
Estonia,2023,2.1,21210.0,2.3,14.0,69.81,16.4,184.4779166666667,865773.0,1365884,45399.0,,,,,,0,3.2777777
Estonia,2024,2.1,21060.0,2.3,14.0,70.019,16.4,178.51625,869666.0,1374687,45399.0,,,,,,0,3.2777777
Italy,2003,2.5,31570.0,5.6,11.3,67.501,16.9,88.80833333333334,34310000.0,57186378,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1,1.9166666
Italy,2004,2.5,31790.0,5.6,11.4,67.62,17.0,93.95277777777778,33973000.0,57611990,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1,1.9722222
Italy,2005,2.5,31850.0,6.0,12.2,67.738,18.2,104.30000000000001,34667000.0,58044368,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1,2.2222223
Italy,2006,2.5,32290.0,6.1,12.4,67.856,18.5,110.41388888888889,35297000.0,58288996,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1,3.1388888
Italy,2007,2.5,32570.0,6.0,12.4,67.974,18.4,111.05277777777778,35680000.0,58510725,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1,2.9722223
Italy,2008,2.4,31990.0,6.0,12.4,68.092,18.3,122.83333333333333,36105000.0,59001769,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1,3.0833333
Italy,2009,2.4,30110.0,5.5,11.7,68.209,17.2,105.61944444444445,36372000.0,59420592,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1,3.2777777
Italy,2010,2.4,30440.0,5.5,12.8,68.327,18.3,118.03055555555557,36751000.0,59690316,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1,3.4722223
Italy,2011,2.4,30550.0,5.7,13.2,68.444,18.9,135.98611111111111,37113000.0,59948497,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1,3.5
Italy,2012,2.4,29510.0,6.4,14.7,68.684,21.1,156.03055555555557,37078000.0,60105185,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1,3.5833333
Italy,2013,2.4,28920.0,6.3,14.1,68.979,20.3,153.21944444444443,36963000.0,60277309,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1,3.6666667
Italy,2014,2.4,28910.0,6.3,12.9,69.272,19.2,149.5611111111111,37080753.0,60345917,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1,4.0
Italy,2015,2.4,29210.0,6.3,12.3,69.565,18.6,132.82777777777778,37351233.0,60295497,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1,4.0555553
Italy,2016,2.3,29630.0,6.1,11.9,69.855,18.0,124.42500000000001,37876138.0,60163712,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1,4.0555553
Italy,2017,2.3,30160.0,5.9,11.4,70.144,17.3,133.05,38520321.0,60066734,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1,4.0555553
Italy,2018,2.3,30470.0,6.3,11.7,70.438,18.0,142.01388888888889,39018170.0,59937769,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1,3.7777777
Italy,2019,2.3,30680.0,6.3,11.7,70.736,18.0,140.59722222222223,39545232.0,59816673,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1,3.75
Italy,2020,2.3,28100.0,4.1,10.9,71.039,15.0,128.39999999999998,39717874.0,59641488,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1,3.7222223
Italy,2021,2.3,30760.0,4.0,11.3,71.346,15.3,144.3,39822723.0,59236213,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1,3.7222223
Italy,2022,2.2,32310.0,6.3,12.0,71.657,18.3,169.77499999999998,40213061.0,59030133,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1,3.7222223
Italy,2023,2.2,32640.0,6.8,10.0,71.973,16.7,168.90833333333333,40915229.0,58997201,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1,3.7222223
Italy,2024,2.2,32890.0,6.8,10.0,72.292,16.7,163.54166666666666,41340516.0,58971230,302068.0,13629.0,15970.0,16429.0,17078.0,18090.0,1,3.7222223
Luxembourg,2003,2.5,94720.0,3.7,10.6,85.743,14.3,87.7186111111111,293000.0,448300,2586.0,,,,,,0,2.4722223
Luxembourg,2004,2.5,97380.0,3.6,10.8,86.177,14.4,100.95833333333333,299000.0,454960,2586.0,,,,,,0,2.4722223
Luxembourg,2005,2.5,98260.0,3.6,10.9,86.598,14.5,117.37555555555554,307000.0,461230,2586.0,,,,,,0,2.4166667
Luxembourg,2006,2.5,102580.0,3.9,10.8,87.009,14.7,125.7025,315000.0,469086,2586.0,,,,,,0,2.6388888
Luxembourg,2007,2.5,109090.0,4.1,11.1,87.409,15.1,129.11583333333334,322000.0,476187,2586.0,,,,,,0,2.5555556
Luxembourg,2008,2.5,106870.0,4.3,11.4,87.8,15.8,146.62694444444443,328000.0,483799,2586.0,,,,,,0,2.8888888
Luxembourg,2009,2.5,101540.0,4.2,11.4,88.178,15.6,117.91388888888888,331500.0,493500,2586.0,,,,,,0,2.9166667
Luxembourg,2010,2.5,103430.0,4.5,12.1,88.547,16.5,135.9763888888889,337200.0,502066,2586.0,,,,,,0,2.9444444
Luxembourg,2011,2.5,102110.0,4.4,12.5,88.906,16.9,158.08472222222224,345600.0,511840,2586.0,,,,,,0,3.75
Luxembourg,2012,2.4,101440.0,4.6,12.4,89.249,17.0,170.37138888888887,355900.0,524853,2586.0,,,,,,0,3.8055556
Luxembourg,2013,2.5,102010.0,4.8,12.4,89.574,17.2,164.59277777777777,363247.0,537039,2586.0,,,,,,0,3.8055556
Luxembourg,2014,2.4,102240.0,4.3,12.2,89.884,16.4,158.3752777777778,372827.0,549680,2586.0,,,,,,0,3.8888888
Luxembourg,2015,2.4,102530.0,4.7,12.4,90.179,17.1,138.7725,381103.0,562958,2586.0,,,,,,0,3.8888888
Luxembourg,2016,2.5,104920.0,4.6,12.3,90.46,16.9,125.56333333333333,390935.0,576249,2586.0,,,,,,0,3.9444444
Luxembourg,2017,2.5,104020.0,4.7,12.4,90.727,17.1,135.89944444444444,403282.0,590667,2586.0,,,,,,0,3.8888888
Luxembourg,2018,2.3,103640.0,4.7,12.4,90.981,17.1,148.33666666666667,415145.0,602005,2586.0,,,,,,0,3.9444444
Luxembourg,2019,2.3,104310.0,4.8,12.6,91.223,17.4,148.01611111111112,426346.0,613894,2586.0,,,,,,0,4.1666665
Luxembourg,2020,2.2,102190.0,3.3,10.2,91.453,13.4,129.39083333333332,433183.0,626108,2586.0,,,,,,0,4.2222223
Luxembourg,2021,2.2,107570.0,3.5,10.2,91.672,13.7,163.64083333333332,439919.0,634730,2586.0,,,,,,0,4.2222223
Luxembourg,2022,2.3,104100.0,4.1,12.8,91.881,16.9,229.12388888888887,444818.0,645397,2586.0,,,,,,0,4.2222223
Luxembourg,2023,2.3,102250.0,5.0,12.3,92.078,17.3,203.82972222222222,453659.0,660809,2586.0,,,,,,0,4.2222223
Luxembourg,2024,2.3,101000.0,5.0,12.3,92.266,17.3,197.06083333333333,457231.0,672050,2586.0,,,,,,0,4.2222223
Austria,2003,2.4,38880.0,9.5,10.9,59.375,20.5,86.60833333333333,4054000.0,8100273,83878.0,,,,,,0,2.1944444
Austria,2004,2.4,39620.0,9.5,11.0,59.094,20.4,95.16305555555556,4109000.0,8142573,83878.0,,,,,,0,2.1944444
Austria,2005,2.3,40270.0,9.8,10.5,58.813,20.3,109.10055555555556,4157000.0,8201359,83878.0,,,,,,0,2.3055556
Austria,2006,2.3,41370.0,10.0,10.4,58.532,20.4,117.0286111111111,4205000.0,8254298,83878.0,,,,,,0,2.5277777
Austria,2007,2.3,42790.0,10.1,10.8,58.249,20.8,118.70722222222223,4246000.0,8282984,83878.0,,,,,,0,2.25
Austria,2008,2.3,43270.0,11.7,11.1,57.966,22.8,139.87944444444443,4285000.0,8307989,83878.0,,,,,,0,2.6666667
Austria,2009,2.3,41620.0,11.8,10.1,57.683,21.9,111.90555555555555,4360000.0,8335003,83878.0,,,,,,0,2.9444444
Austria,2010,2.3,42280.0,11.7,10.4,57.399,22.1,128.74805555555557,4441000.0,8351643,83878.0,,,,,,0,3.0833333
Austria,2011,2.3,43370.0,12.1,10.5,57.115,22.5,152.23,4513000.0,8375164,83878.0,,,,,,0,3.0555556
Austria,2012,2.3,43450.0,11.8,10.0,57.147,21.8,162.6675,4584000.0,8408121,83878.0,,,,,,0,2.9444444
Austria,2013,2.3,43080.0,12.3,9.9,57.336,22.2,156.3477777777778,4641308.0,8451860,83878.0,,,,,,0,3.2777777
Austria,2014,2.2,43070.0,12.2,9.9,57.526,22.1,149.98555555555555,4694921.0,8507786,83878.0,,,,,,0,3.1111112
Austria,2015,2.2,43200.0,12.1,9.9,57.715,21.9,130.23916666666665,4748048.0,8584926,83878.0,,,,,,0,2.9444444
Austria,2016,2.2,43550.0,12.1,9.9,57.905,22.0,119.11194444444443,4821557.0,8700471,83878.0,,,,,,0,2.9444444
Austria,2017,2.2,44260.0,12.0,10.0,58.094,22.0,127.98333333333332,4898578.0,8772865,83878.0,,,,,,0,2.9444444
Austria,2018,2.2,45140.0,12.4,9.1,58.297,21.5,140.89333333333332,4978852.0,8822267,83878.0,,,,,,0,3.0833333
Austria,2019,2.2,45730.0,12.4,8.9,58.515,21.4,138.72444444444443,5039548.0,8858775,83878.0,,,,,,0,3.1388888
Austria,2020,2.2,42650.0,8.8,9.2,58.748,18.0,119.7311111111111,5091827.0,8901064,83878.0,,,,,,0,3.3055556
Austria,2021,2.2,44580.0,9.3,8.9,58.995,18.2,141.0625,5133836.0,8932664,83878.0,,,,,,0,3.3055556
Austria,2022,2.2,46430.0,12.6,9.5,59.256,22.1,208.47222222222223,5150890.0,8978929,83878.0,,,,,,0,3.3055556
Austria,2023,2.2,45670.0,13.6,9.5,59.53,23.1,189.3,5185006.0,9104772,83878.0,,,,,,0,3.3055556
Austria,2024,2.2,45140.0,13.6,9.5,59.819,23.1,184.77194444444444,5231893.0,9158750,83878.0,,,,,,0,3.3055556
Bulgaria,2003,2.9,5020.0,5.5,28.1,69.879,33.5,71.79,2309000.0,7805506,110372.0,803.0,861.0,1566.0,1567.0,1897.0,1,
Bulgaria,2004,2.9,5380.0,5.1,25.0,70.233,30.2,76.68208333333332,2438000.0,7745147,110372.0,803.0,861.0,1566.0,1567.0,1897.0,1,
Bulgaria,2005,2.9,5790.0,4.8,24.3,70.584,29.1,90.1375,2538000.0,7688573,110372.0,803.0,861.0,1566.0,1567.0,1897.0,1,
Bulgaria,2006,2.9,6220.0,4.7,22.7,70.932,27.4,95.43291666666666,1768000.0,7629371,110372.0,803.0,861.0,1566.0,1567.0,1897.0,1,
Bulgaria,2007,2.9,6670.0,4.4,21.8,71.278,26.2,100.96416666666666,2082000.0,7572673,110372.0,803.0,861.0,1566.0,1567.0,1897.0,1,
Bulgaria,2008,2.9,7110.0,4.0,20.8,71.622,24.9,115.38041666666668,2366000.0,7518002,110372.0,803.0,861.0,1566.0,1567.0,1897.0,1,
Bulgaria,2009,2.9,6910.0,3.7,16.8,71.963,20.5,97.91541666666666,2502000.0,7467119,110372.0,803.0,861.0,1566.0,1567.0,1897.0,1,
Bulgaria,2010,2.9,7060.0,3.6,16.4,72.302,20.0,114.67875,2602000.0,7421766,110372.0,803.0,861.0,1566.0,1567.0,1897.0,1,
Bulgaria,2011,2.9,7390.0,3.5,15.9,72.638,19.4,129.46375,2695000.0,7369431,110372.0,803.0,861.0,1566.0,1567.0,1897.0,1,
Bulgaria,2012,2.8,7530.0,3.1,14.8,72.975,17.9,138.855,2807000.0,7327224,110372.0,803.0,861.0,1566.0,1567.0,1897.0,1,
Bulgaria,2013,2.7,7600.0,2.9,14.0,73.313,17.0,137.31875,2910235.0,7202556,110372.0,803.0,861.0,1566.0,1567.0,1897.0,1,
Bulgaria,2014,2.6,7770.0,2.6,15.1,73.651,17.7,131.36166666666665,3013863.0,7117453,110372.0,803.0,861.0,1566.0,1567.0,1897.0,1,
Bulgaria,2015,2.5,8130.0,2.3,14.6,73.99,16.9,112.28333333333335,3162037.0,7029690,110372.0,803.0,861.0,1566.0,1567.0,1897.0,1,
Bulgaria,2016,2.5,8490.0,2.2,14.1,74.329,16.3,99.23416666666667,3143568.0,6938759,110372.0,803.0,861.0,1566.0,1567.0,1897.0,1,
Bulgaria,2017,2.4,8840.0,2.1,13.1,74.669,15.2,107.77458333333334,2770615.0,6849518,110372.0,803.0,861.0,1566.0,1567.0,1897.0,1,
Bulgaria,2018,2.4,9170.0,2.2,12.0,75.008,14.2,117.06833333333333,2773325.0,6757418,110372.0,803.0,861.0,1566.0,1567.0,1897.0,1,
Bulgaria,2019,2.4,9650.0,2.2,13.0,75.347,15.3,115.51791666666666,2829946.0,6664177,110372.0,803.0,861.0,1566.0,1567.0,1897.0,1,
Bulgaria,2020,2.4,9440.0,2.0,8.6,75.686,10.6,100.46166666666666,2866763.0,6569275,110372.0,803.0,861.0,1566.0,1567.0,1897.0,1,
Bulgaria,2021,2.4,10250.0,2.1,8.0,76.025,10.1,117.8725,2830464.0,6532117,110372.0,803.0,861.0,1566.0,1567.0,1897.0,1,
Bulgaria,2022,2.3,10740.0,2.5,10.6,76.363,13.1,156.14791666666667,2896777.0,6482484,110372.0,803.0,861.0,1566.0,1567.0,1897.0,1,
Bulgaria,2023,2.3,10950.0,2.4,8.8,76.701,11.2,143.09,3006215.0,6447710,110372.0,803.0,861.0,1566.0,1567.0,1897.0,1,
Bulgaria,2024,2.3,11330.0,2.4,8.8,77.037,11.2,139.95041666666665,3116742.0,6445481,110372.0,803.0,861.0,1566.0,1567.0,1897.0,1,
Latvia,2003,2.6,8410.0,4.8,19.4,67.8,24.3,99.87472222222223,648900.0,2299390,64594.0,,,,,,0,
Latvia,2004,2.6,9240.0,5.2,21.1,67.9,26.2,113.66722222222222,686100.0,2276520,64594.0,,,,,,0,
Latvia,2005,2.6,10430.0,5.4,21.1,68.0,26.5,141.52277777777778,742400.0,2249724,64594.0,,,,,,0,
Latvia,2006,2.6,11870.0,5.4,18.0,67.967,23.4,152.7975,822010.0,2227874,64594.0,,,,,,0,
Latvia,2007,2.6,13220.0,4.9,15.7,67.9,20.6,159.7688888888889,904870.0,2208840,64594.0,,,,,,0,
Latvia,2008,2.6,12900.0,5.2,16.1,67.834,21.3,184.47083333333333,932830.0,2191810,64594.0,,,,,,0,
Latvia,2009,2.5,11020.0,4.7,15.1,67.814,19.8,168.90416666666667,904310.0,2162834,64594.0,,,,,,0,
Latvia,2010,2.5,10840.0,4.7,17.1,67.841,21.8,193.49583333333334,636660.0,2120504,64594.0,,,,,,0,
Latvia,2011,2.4,11380.0,4.9,18.9,67.869,23.8,227.30499999999998,612320.0,2074605,64594.0,,,,,,0,
Latvia,2012,2.4,12360.0,4.8,18.3,67.897,23.1,243.85444444444445,618270.0,2044813,64594.0,,,,,,0,
Latvia,2013,2.4,12750.0,4.7,18.0,67.925,22.7,235.28166666666664,634600.0,2023825,64594.0,,,,,,0,
Latvia,2014,2.4,13140.0,4.0,17.0,67.952,21.0,226.81833333333333,657799.0,2001468,64594.0,,,,,,0,
Latvia,2015,2.4,13750.0,3.5,15.8,67.98,19.3,194.04833333333332,679048.0,1986096,64594.0,,,,,,0,
Latvia,2016,2.4,14230.0,3.4,15.1,68.021,18.5,179.00916666666666,664177.0,1968957,64594.0,,,,,,0,
Latvia,2017,2.3,14850.0,3.3,14.0,68.075,17.3,193.94194444444443,689536.0,1950116,64594.0,,,,,,0,
Latvia,2018,2.3,15610.0,3.4,13.9,68.142,17.3,217.87444444444446,707841.0,1934379,64594.0,,,,,,0,
Latvia,2019,2.3,15820.0,3.4,13.7,68.222,17.2,218.63361111111112,727164.0,1919968,64594.0,,,,,,0,
Latvia,2020,2.3,15370.0,2.5,9.9,68.315,12.3,195.33277777777778,739124.0,1907675,64594.0,,,,,,0,
Latvia,2021,2.3,16580.0,2.4,9.1,68.421,11.5,229.3425,758688.0,1893223,64594.0,,,,,,0,
Latvia,2022,2.2,16890.0,3.6,11.7,68.54,15.3,317.09444444444443,769723.0,1875757,64594.0,,,,,,0,
Latvia,2023,2.2,16770.0,3.8,11.9,68.671,15.8,287.90083333333337,781690.0,1883008,64594.0,,,,,,0,
Latvia,2024,2.2,16910.0,3.8,11.9,68.815,15.8,283.08,788075.0,1871882,64594.0,,,,,,0,
